,entity_id,distribution,q_id
4344,149754,"{'Fungal infections': 2, 'Skin disorders': 2, 'Anaesthesia': 2}",39
4345,280829,{'Stomach ulcers': 0},39
4346,149777,{'Bacterial infections': 2},39
4347,149781,{'Bacterial infections': 0},39
4348,149784,"{'Skin disorders': 2, 'Bacterial infections': 1, 'Allergic disorders': 1}",39
4349,149785,{'Neuropathic pain': 1},39
4350,149790,"{'Others': 0, 'Fever': 1}",39
4351,18719,{'Fungal infections': 2},39
4352,149792,{'Anaesthesia': 1},39
4353,149798,"{'Nasal congestion': 1, 'Anaesthesia': 1}",39
4354,280873,{'Heartburn': 1},39
4355,149801,{'Bacterial infections': 0},39
4356,149805,{'Schizophrenia': 1},39
4357,149810,"{'dental pain': 2, 'Myalgia': 0, 'Others': 0}",39
4358,149811,"{'Others': 0, 'Acne': 1}",39
4359,280885,{'Allergic disorders': 1},39
4360,280889,{'Hormone Replacement Therapy': 1},39
4361,280893,{'Cancer of colon and rectum': 1},39
4362,149826,{'Others': 0},39
4363,280903,"{'Peripheral vascular disease': 3, 'Intermittent claudication': 2}",39
4364,149832,{'Skin disorders': 0},39
4365,149831,{'Bacterial infections': 0},39
4366,149834,"{'Chronic obstructive pulmonary disorder': 3, 'Asthma': 4}",39
4367,280909,{'Bacterial infections': 1},39
4368,149850,{'Diarrhoea': 1},39
4369,149864,{'Type 2 diabetes': 1},39
4370,149867,{'Increased blood pressure': 0},39
4371,149880,"{'Asthma': 1, 'Chronic obstructive pulmonary disorder': 2}",39
4372,18812,{'Depression': 0},39
4373,18814,{'Depression': 1},39
4374,149894,{},39
4375,280966,{'Bacterial infections': 1},39
4376,18823,"{'Bacterial infections': 1, 'Others': 0}",39
4377,18828,"{'Bacterial infections': 0, 'Others': 0}",39
4378,18830,{'Bacterial infections': 1},39
4379,18831,{'Bacterial infections': 3},39
4380,18832,{'Bacterial infections': 0},39
4381,149905,{'Type 2 diabetes': 1},39
4382,18835,{'Bacterial infections': 1},39
4383,149908,"{'Inflammation of gums': 10, 'Mouth Sores': 10, 'Others': 3, 'Bacterial skin infections': 5}",39
4384,149910,{'Hair loss': 5},39
4385,18839,{'Bacterial infections': 2},39
4386,18840,"{'Bacterial infections': 0, 'Others': 2}",39
4387,18842,{'Bacterial infections': 2},39
4388,18844,{'Increased blood pressure': 2},39
4389,280990,{'Myalgia': 0},39
4390,149918,{'Increased triglycerides levels in blood': 1},39
4391,149920,{'Others': 1},39
4392,280997,{'Fungal infections': 1},39
4393,280999,"{'Vomiting': 0, 'Stomach ulcers': 0}",39
4394,281000,{'Leber’s Hereditary Optic Neuropathy': 1},39
4395,18860,{'Hair loss': 16},39
4396,18861,{'Hair loss': 3},39
4397,149933,"{'Anxiety disorder': 0, 'Neuropathic pain': 1}",39
4398,18862,{'Hair loss': 2},39
4399,281010,"{'Stomach ulcers': 0, 'Acidity': 1}",39
4400,281011,{'Bacterial infections': 0},39
4401,281016,{'Fever': 0},39
4402,149947,{'Increased blood pressure': 5},39
4403,18880,{'Hair loss': 2},39
4404,18881,{'Hair loss': 2},39
4405,149958,"{'Allergic disorders': 1, 'Skin disorders': 1, 'Fungal infections': 2, 'Bacterial infections': 3}",39
4406,18888,{'Hair loss': 0},39
4407,18891,{},39
4408,149967,"{'Dry eye': 4, 'Others': 1, 'Dry eye disease': 1}",39
4409,149968,"{'Anaesthesia': 2, 'Allergic disorders': 3, 'Asthma': 0}",39
4410,149969,"{'Psoriasis': 1, 'Dermatitis': 1}",39
4411,149973,{'Others': 0},39
4412,149974,{'Prostate cancer': 1},39
4413,149978,"{'Constipation': 3, 'Others': 0}",39
4414,149981,{'Cough': 1},39
4415,149983,{'Others': 0},39
4416,149984,{'Arthralgia': 0},39
4417,281055,{'Bacterial infections': 1},39
4418,281059,"{'Allergic disorders': 2, 'Anaesthesia': 0, 'Filariasis': 0}",39
4419,281064,"{'Hormone Replacement Therapy': 1, 'Others': 0}",39
4420,149993,"{'Bacterial infections': 0, 'Typhoid fever': 1}",39
4421,149999,{'Allergic disorders': 0},39
4422,281072,{'Fever': 0},39
4423,150001,{'Acne': 10},39
4424,281073,{'Bacterial infections': 0},39
4425,150005,{'Increased cholesterol levels in blood': 0},39
4426,150025,{'Constipation': 1},39
4427,150027,{'Heartburn': 1},39
4428,150030,{'Acne': 1},39
4429,150036,{'Asthma': 0},39
4430,281115,{'Severe allergic reaction': 0},39
4431,150047,"{'Acidity': 1, 'Heartburn': 1, 'Diabetic gastroparesis': 0}",39
4432,281119,{},39
4433,281123,{'Breast cancer': 1},39
4434,150052,{'Hormone Replacement Therapy': 1},39
4435,150063,"{'Muscle relaxation': 5, 'Myalgia': 6, 'Arthralgia': 3, 'dental pain': 0, 'Others': 0, 'Fever': 5}",39
4436,150068,{'Osteoarthritis': 1},39
4437,150075,"{'Others': 7, 'Nasal congestion': 11, 'Headache': 9, 'Migraine': 8, 'Fever': 11, 'Anaesthesia': 11, 'Pain during menstruation': 8}",39
4438,150081,{'Stomach ulcers': 0},39
4439,150082,"{'Bloating': 3, 'Others': 0, 'Abdominal pain': 1}",39
4440,281161,{'Arthralgia': 1},39
4441,281165,{'Depression': 1},39
4442,150096,"{'Anaesthesia': 0, 'Asthma': 1}",39
4443,150103,"{'Cough': 2, 'Chronic obstructive pulmonary disorder': 1, 'Cough with mucus': 1}",39
4444,281178,"{'Bacterial infections': 1, 'Others': 1}",39
4445,150108,{'Pain': 0},39
4446,281182,"{'Age related memory loss': 2, 'Stroke': 0, 'Others': 0, ""Dementia in Parkinson's disease"": 0}",39
4447,150111,{'Bacterial infections': 1},39
4448,150112,"{'Diabetic gastroparesis': 0, 'Heartburn': 0, 'Acidity': 0}",39
4449,150110,{'Bacterial infections': 0},39
4450,150120,"{'Polycystic ovary syndrome': 3, 'Nutritional deficiencies': 1, 'Type 2 diabetes': 2}",39
4451,281194,{'Female Infertility': 0},39
4452,150130,{'Increased blood pressure': 1},39
4453,19063,{'Anaesthesia': 0},39
4454,150136,{'Bacterial infections': 0},39
4455,150142,{'Bleeding': 2},39
4456,281216,{'Allergic disorders': 1},39
4457,150144,{'Bacterial infections': 1},39
4458,150151,"{'Bacterial infections': 2, 'Others': 0}",39
4459,150152,"{'Asthma': 1, 'Anaesthesia': 0, 'Chronic obstructive pulmonary disorder': 2, 'Allergic disorders': 1}",39
4460,150163,"{'Neuropathic pain': 0, 'Nutritional deficiencies': 1}",39
4461,19091,"{'Allergic disorders': 1, 'Skin disorders': 2}",39
4462,281243,{},39
4463,150172,"{'Allergic disorders': 3, 'Asthma': 0, 'Anaesthesia': 5, 'Others': 0}",39
4464,150171,{'Increased blood pressure': 1},39
4465,281248,{'Gout': 1},39
4466,281249,{'Bacterial infections': 0},39
4467,150178,{'Pulmonary hypertension': 2},39
4468,150182,"{'Anxiety disorder': 1, 'Depression': 1, 'Phobia': 0, 'Post traumatic stress disorder': 2, 'Obsessive-compulsive disorder': 1, 'Others': 1}",39
4469,150183,"{'Others': 0, 'Anaesthesia': 0, 'Cough': 1}",39
4470,150185,{'Bacterial infections': 0},39
4471,281259,"{'Others': 0, 'Type 2 diabetes': 1}",39
4472,19120,"{'Anaesthesia': 0, 'Allergic disorders': 0}",39
4473,281265,{'Fever': 0},39
4474,150196,{'Others': 1},39
4475,150199,"{'Muscle relaxation': 2, 'Myalgia': 1}",39
4476,150200,"{'Schizophrenia': 0, 'Vomiting': 1}",39
4477,19130,"{'Anaesthesia': 0, 'Asthma': 1}",39
4478,150208,{'Rabies': 1},39
4479,150209,"{'Fever': 0, 'Swelling': 4, 'dental pain': 0, 'Pain': 6, 'Myalgia': 2, 'Pain during menstruation': 2}",39
4480,150211,{'Increased blood pressure': 0},39
4481,150215,"{'Others': 1, 'Fever': 0, 'Bleeding': 1}",39
4482,19143,"{'Allergic disorders': 0, 'Anaesthesia': 1}",39
4483,19144,{'Others': 0},39
4484,19150,{},39
4485,150227,{'Type 2 diabetes': 3},39
4486,150235,"{""Parkinson's disease"": 14, 'Others': 3, 'Drug induced abnormal movements': 12}",39
4487,150236,{'Increased blood pressure': 2},39
4488,150240,"{'Muscle relaxation': 0, 'Pain during menstruation': 3, 'Myalgia': 4, 'Arthralgia': 4, 'Others': 1}",39
4489,150244,{'Bacterial infections': 1},39
4490,150245,"{'Allergic disorders': 10, 'Bacterial infections': 9, 'Anaesthesia': 9, 'Eye disorders': 4}",39
4491,19174,"{'Erectile dysfunction': 2, 'Others': 1}",39
4492,281316,{'Rheumatoid Arthritis': 0},39
4493,281318,{},39
4494,150249,{'Migraine': 1},39
4495,19187,"{'Others': 3, 'Asthma': 3}",39
4496,281335,"{'Chronic obstructive pulmonary disorder': 4, 'Asthma': 4}",39
4497,150271,"{'Skin disorders': 0, 'Acne': 0, 'Hyperpigmentation': 0, 'Melasma': 0}",39
4498,150289,"{'Alcoholic fatty liver disease': 0, 'Cholestatic liver diseases': 1}",39
4499,281363,{'Male hypogonadism': 0},39
4500,150292,"{'dental pain': 0, 'Arthralgia': 1}",39
4501,150299,"{'Increased cholesterol levels in blood': 0, 'Increased triglycerides levels in blood': 0}",39
4502,19227,{'Indigestion': 2},39
4503,150308,"{'Increased blood pressure': 3, 'Heart failure': 1, 'Others': 1}",39
4504,281389,{'Peripheral vascular disease': 3},39
4505,150320,"{'Bacterial infections': 3, 'Overactive urinary bladder': 5}",39
4506,150324,{'Cough': 0},39
4507,281400,"{'Acne': 1, 'Others': 0}",39
4508,150330,{'Local Anaesthesia': 1},39
4509,150331,"{'dental pain': 4, 'Pain': 6, 'Pain during menstruation': 2, 'Swelling': 4, 'Fever': 1, 'Myalgia': 1, 'Others': 0}",39
4510,281402,{'Fungal infections': 0},39
4511,150340,"{'Fungal infections': 3, 'Dandruff': 4}",39
4512,150343,"{'Others': 1, 'Infections': 1}",39
4513,19273,{'Indigestion': 1},39
4514,150351,"{'Cough': 0, 'Others': 2, 'Cough with mucus': 0}",39
4515,281425,{'Smoking addiction': 1},39
4516,150355,{'Migraine': 0},39
4517,150361,{'Stomach ulcers': 1},39
4518,150372,"{'Cough': 0, 'Chronic obstructive pulmonary disorder': 1, 'Asthma': 1, 'Others': 0}",39
4519,19304,"{'Bacterial infections': 4, 'Others': 1}",39
4520,150378,{'Acidity': 1},39
4521,150381,"{'Bacterial infections': 2, 'Others': 1, 'Bacterial skin infections': 0}",39
4522,281453,{'Piles': 1},39
4523,281464,{'Heart attack': 1},39
4524,150395,{'Fungal infections': 0},39
4525,19329,{'Bacterial infections': 0},39
4526,19330,"{'Tuberculosis': 0, 'Bacterial infections': 2}",39
4527,150403,"{'Fungal infections': 2, 'Scabies': 2}",39
4528,150408,"{'Vomiting': 0, 'Nausea': 0}",39
4529,19337,{'Bacterial infections': 0},39
4530,150410,{'Acne': 2},39
4531,19339,{'Increased blood pressure': 0},39
4532,19340,{'Increased blood pressure': 1},39
4533,19341,"{'Increased blood pressure': 4, 'Others': 0}",39
4534,19342,{'Increased blood pressure': 1},39
4535,19343,{'Increased blood pressure': 5},39
4536,150416,{'Heartburn': 0},39
4537,19344,{'Increased blood pressure': 0},39
4538,150422,"{'Others': 1, 'Nutritional deficiencies': 8}",39
4539,150426,{'Pain': 1},39
4540,150429,{'Acidity': 0},39
4541,281502,"{'Fever': 0, 'Others': 1}",39
4542,150432,"{'Stomach ulcers': 1, 'Intestinal ulcers': 0, 'Acidity': 0, 'Others': 0}",39
4543,19371,"{'Others': 8, 'Organ transplantation': 1}",39
4544,19373,"{'Others': 4, 'Organ transplantation': 0}",39
4545,150445,"{'dental pain': 1, 'Swelling': 0}",39
4546,150447,"{'Myalgia': 0, 'Muscle relaxation': 3}",39
4547,19376,"{'Organ transplantation': 0, 'Others': 3}",39
4548,150450,"{'Increased blood pressure': 1, 'Heart failure': 1}",39
4549,150454,{'Benign prostatic hyperplasia': 3},39
4550,19383,{'Organ transplantation': 1},39
4551,150458,{'Type 2 diabetes': 6},39
4552,150459,"{'Others': 1, 'Anaesthesia': 1, 'Rheumatic disorder': 2, 'Asthma': 3}",39
4553,150460,"{'Myalgia': 1, 'Muscle relaxation': 0, 'Fever': 1, 'Pain during menstruation': 1}",39
4554,19391,{'Organ transplantation': 1},39
4555,150464,{'Type 2 diabetes': 0},39
4556,19395,"{'Organ transplantation': 0, 'Others': 0}",39
4557,19397,{'Mucolytic': 1},39
4558,150476,{'Benign prostatic hyperplasia': 1},39
4559,281553,{'Smoking addiction': 1},39
4560,281555,{'Vomiting': 0},39
4561,19417,{'Others': 0},39
4562,150492,{'Hormone Replacement Therapy': 1},39
4563,281565,{'Peripheral vascular disease': 1},39
4564,150499,{'Type 2 diabetes': 2},39
4565,281575,"{'Skin disorders': 3, 'Acne': 4, 'Others': 0, 'Melasma': 1, 'Hyperpigmentation': 3}",39
4566,19432,"{'Post menopausal osteoporosis': 2, 'Others': 0}",39
4567,150505,{'Increased blood pressure': 1},39
4568,19431,{'Post menopausal osteoporosis': 1},39
4569,19442,{'Post menopausal osteoporosis': 1},39
4570,281587,{'Bacterial infections': 1},39
4571,281588,{'Myalgia': 0},39
4572,150526,"{'Fever': 3, 'Menstural pain': 0, 'Headache': 2, 'Pain during menstruation': 2}",39
4573,150540,{'Serious bacterial infections': 0},39
4574,281618,{'Tuberculosis': 0},39
4575,150551,{'Increased blood pressure': 1},39
4576,281625,{'Others': 1},39
4577,150562,{'Increased blood pressure': 0},39
4578,150565,{'Prostate cancer': 0},39
4579,150567,{'Type 2 diabetes': 0},39
4580,150571,{'Constipation': 0},39
4581,281656,{'Local Anaesthesia': 1},39
4582,150585,{'Pain': 0},39
4583,150586,{'Dry eye': 0},39
4584,281662,{'Type 2 diabetes': 1},39
4585,281663,"{'Others': 0, 'Dry cough': 1, 'Cough with mucus': 2}",39
4586,281667,{'Appetite stimulant': 0},39
4587,150596,{'Breast cancer': 0},39
4588,150604,"{'Myalgia': 0, 'Others': 0, 'musculo-skeletal pain': 1, 'Arthralgia': 0}",39
4589,150611,"{'Angina': 1, 'Heart failure': 1}",39
4590,281687,{'Bacterial infections': 0},39
4591,150622,"{'Muscle relaxation': 5, 'Pain during menstruation': 0, 'Myalgia': 5, 'Headache': 2, 'Arthralgia': 2}",39
4592,150626,{'Acidity': 1},39
4593,19560,{'Others': 0},39
4594,150635,{'Increased blood pressure': 3},39
4595,150638,"{'Gout': 1, 'Others': 1}",39
4596,19568,"{'Hair loss': 43, 'Others': 5}",39
4597,150643,{'Increased blood pressure': 3},39
4598,281727,{'Heart attack': 1},39
4599,150658,"{'Chronic hepatitis B virus': 0, 'HIV infection': 3}",39
4600,150666,{'Bacterial infections': 1},39
4601,281739,{'Breast cancer': 1},39
4602,281748,{'Bacterial infections': 3},39
4603,150682,{'Malaria': 1},39
4604,150685,{'Anal fissure': 2},39
4605,281758,{'Bacterial infections': 0},39
4606,150688,{'Schizophrenia': 1},39
4607,281760,{'Type 2 diabetes': 0},39
4608,150693,"{'dental pain': 0, 'Swelling': 1, 'Headache': 1}",39
4609,150701,{'Acne': 2},39
4610,281785,{'Female Infertility': 1},39
4611,150715,{'Bacterial infections': 1},39
4612,150720,"{'Cough': 4, 'Others': 1, 'Cough with mucus': 1}",39
4613,281793,{'Acne': 1},39
4614,150730,"{'Allergic disorders': 1, 'Bacterial infections': 0, 'Severe allergic reaction': 0}",39
4615,150735,{'Type 2 diabetes': 0},39
4616,150744,{'Bacterial infections': 0},39
4617,150748,"{'Stomach ulcers': 1, 'Bacterial infections': 1, 'Others': 0, 'Acidity': 1}",39
4618,150756,"{'Bacterial infections': 0, 'Allergic disorders': 2}",39
4619,150761,"{'Neuropathic pain': 1, 'Others': 0}",39
4620,150762,"{'Asthma': 0, 'Anaesthesia': 1}",39
4621,281837,"{'Iron deficiency anemia': 1, 'Anemia due to chronic kidney disease': 2}",39
4622,281841,{'Menstural pain': 1},39
4623,281844,"{'dental pain': 1, 'Others': 1, 'Arthralgia': 1, 'Myalgia': 1, 'Headache': 2, 'Fever': 2}",39
4624,150775,{'Infections': 1},39
4625,150779,{'Type 2 diabetes': 1},39
4626,281857,{'Bradycardia': 0},39
4627,150789,"{'Bacterial infections': 0, 'Skin disorders': 1, 'Fungal infections': 1}",39
4628,281874,{},39
4629,150803,{'Abdominal Pain': 0},39
4630,281876,{'Angina': 0},39
4631,150806,{'Asthma': 2},39
4632,150810,"{'Pain during menstruation': 0, 'Migraine': 1, 'Fever': 1, 'Nasal congestion': 2}",39
4633,150811,{'Dry eye disease': 2},39
4634,150812,"{'Gout': 2, 'Others': 0}",39
4635,281884,{'Anaesthesia': 1},39
4636,150814,"{'Cough': 0, 'Others': 0}",39
4637,150817,"{'Allergic disorders': 1, 'Asthma': 0}",39
4638,150823,{'Muscle relaxation': 1},39
4639,150824,"{'Pain due to smooth muscle spasm': 1, 'Menstural pain': 1}",39
4640,281902,"{'Melasma': 1, 'Skin disorders': 0}",39
4641,150831,{'Acidity': 1},39
4642,150834,"{'Increased triglycerides levels in blood': 1, 'Increased cholesterol levels in blood': 1}",39
4643,150847,{'Gout': 1},39
4644,281920,"{'Others': 0, 'Male hypogonadism': 2}",39
4645,281928,{'Fungal infections': 2},39
4646,150857,"{'Mania': 2, 'Migraine': 1}",39
4647,150867,{'Type 2 diabetes': 3},39
4648,150870,"{'Increased blood pressure': 0, 'Arrhythmias': 0}",39
4649,281942,{'Anxiety disorder': 0},39
4650,150893,"{'Increased blood pressure': 2, 'Arrhythmias': 1}",39
4651,281967,{'Acidity': 1},39
4652,281969,{'Type 2 diabetes': 0},39
4653,150901,{'Type 2 diabetes': 1},39
4654,150904,{'Increased blood pressure': 2},39
4655,281978,"{'Typhoid fever': 0, 'Bacterial infections': 1}",39
4656,150914,{'Schizophrenia': 0},39
4657,150916,{'Increased blood pressure': 2},39
4658,150922,{'Type 2 diabetes': 0},39
4659,150925,{'Asthma': 1},39
4660,150926,{},39
4661,282001,{'Bacterial infections': 0},39
4662,282002,{'Asthma': 1},39
4663,150933,"{'Bacterial skin infections': 1, 'Others': 0, 'Bacterial infections': 5}",39
4664,150936,"{'Severe allergic reaction': 24, 'Skin disorders': 24, 'Asthma': 19, 'Allergic disorders': 19, 'Rheumatic disorder': 25, 'Others': 0, 'Anaesthesia': 20}",39
4665,150941,"{'Others': 0, 'Pain': 5, 'Arthralgia': 1}",39
4666,150942,"{'Bacterial infections of urinary tract': 5, 'Urinary tract infections': 6}",39
4667,150943,"{'Myalgia': 3, 'Muscle relaxation': 2, 'Arthralgia': 1, 'Others': 0}",39
4668,150946,{'Increased blood pressure': 0},39
4669,282019,{'Increased blood pressure': 1},39
4670,282020,{'Fungal infections': 1},39
4671,150952,{'Type 2 diabetes': 1},39
4672,282024,{'Fluid retention': 1},39
4673,150956,{'Hair loss': 1},39
4674,150963,{'Infections': 0},39
4675,282038,{'Female Infertility': 3},39
4676,150976,{'Bacterial infections': 0},39
4677,150977,{'Increased cholesterol levels in blood': 0},39
4678,150979,{'Myalgia': 1},39
4679,150982,"{'Increased cholesterol levels in blood': 3, 'Increased triglycerides levels in blood': 0}",39
4680,282054,{'Bacterial skin infections': 0},39
4681,282060,{'Skin disorders': 0},39
4682,150989,{'Increased blood pressure': 2},39
4683,282061,"{'Headache': 0, 'dental pain': 0}",39
4684,282070,"{'Allergic disorders': 1, 'Anaesthesia': 0}",39
4685,150998,{'Increased blood pressure': 1},39
4686,282073,{'Depression': 0},39
4687,151003,{'Epilepsy': 2},39
4688,282077,"{'Deep vein thrombosis': 0, 'Pulmonary embolus': 0}",39
4689,151007,"{'Cough': 0, 'Asthma': 0}",39
4690,151013,"{'Fever': 2, 'muscular pain': 1, 'Headache': 4, 'dental pain': 2, 'Others': 0, 'Myalgia': 2, 'Arthralgia': 1, 'Pain during menstruation': 1}",39
4691,151015,"{'Neuropathic pain': 1, 'Others': 1, 'Nutritional deficiencies': 1}",39
4692,282088,{'Allergic disorders': 0},39
4693,19949,"{'Others': 0, 'Post menopausal osteoporosis': 1}",39
4694,282097,{'Fever': 0},39
4695,151031,"{'Others': 0, 'Bacterial infections': 1}",39
4696,19960,"{'Post menopausal osteoporosis': 2, 'Others': 2}",39
4697,151032,{'Skin disorders': 1},39
4698,282107,{},39
4699,282111,{'Allergic disorders': 1},39
4700,151043,"{'Depression': 0, 'Anxiety disorder': 0}",39
4701,151044,{'Glaucoma': 3},39
4702,151045,{'Increased triglycerides levels in blood': 0},39
4703,282121,{'Schizophrenia': 1},39
4704,151049,{'Bacterial infections': 1},39
4705,282129,{},39
4706,151058,{'Schizophrenia': 0},39
4707,19997,"{'Others': 1, 'Post menopausal osteoporosis': 1}",39
4708,282148,{'Female Infertility': 0},39
4709,151079,"{'Nutritional deficiencies': 1, 'Epilepsy': 1}",39
4710,151082,"{'Increased blood pressure': 1, 'Arrhythmias': 0}",39
4711,20014,{},39
4712,20015,{'Benign prostatic hyperplasia': 1},39
4713,20016,{'Benign prostatic hyperplasia': 1},39
4714,20017,{'Benign prostatic hyperplasia': 0},39
4715,282170,"{'Bacterial infections': 3, 'Others': 1}",39
4716,151100,"{'Erectile dysfunction': 12, 'Pulmonary hypertension': 9, 'Others': 0}",39
4717,282175,"{'Cough with mucus': 0, 'Others': 0}",39
4718,151104,"{'Bleeding esophageal varices': 0, 'Others': 1, 'Acromegaly': 2}",39
4719,282177,{'Local Anaesthesia': 2},39
4720,20034,{'Bacterial infections': 0},39
4721,151109,{'Allergic disorders': 0},39
4722,151117,{'Tuberculosis': 1},39
4723,20049,"{'Others': 1, 'Myalgia': 0, 'Arthralgia': 0, 'Fever': 0, 'Headache': 2}",39
4724,20050,"{'Headache': 5, 'Arthralgia': 1, 'dental pain': 0}",39
4725,20051,"{'Headache': 1, 'Arthralgia': 0}",39
4726,151124,{'Acidity': 1},39
4727,151128,{'Increased blood pressure': 0},39
4728,151130,{'Increased blood pressure': 1},39
4729,282207,{'Breast cancer': 0},39
4730,151139,{'Hair loss': 7},39
4731,151145,{'Type 2 diabetes': 3},39
4732,20076,{'Acute attack of migraine': 2},39
4733,282230,{'Others': 1},39
4734,151160,{'Bacterial infections': 1},39
4735,282235,"{'Bacterial skin infections': 0, 'Bacterial infections': 0}",39
4736,282241,{'Malaria': 1},39
4737,20102,{'Increased blood pressure': 0},39
4738,151175,"{'Others': 0, 'Ovarian cancer': 0}",39
